Data columns Qx - Qy - I(Qx,Qy) - err(I)
ASCII data
0.085  -0.093  1.65892  1.27023
0.087  -0.093  1.78224  1.33123
0.089  -0.093  1.55069  1.39462
0.091  -0.093  0.399249  0.92875
0.093  -0.093  1.64917  1.26428
0.095  -0.093  1.03074  1.24295
0.097  -0.093  1.67993  1.40512
0.099  -0.093  2.34012  1.64349
-0.099  -0.091  2.1263  1.52196
-0.097  -0.091  2.5547  1.62294
-0.095  -0.091  1.63672  1.5473
-0.093  -0.091  -0.02559  0.0692535
-0.091  -0.091  -0.054728  0.101231
-0.089  -0.091  0.389  0.891994
-0.087  -0.091  0.266445  0.810955
-0.085  -0.091  1.0876  1.20756
-0.083  -0.091  0.688798  0.857186
-0.081  -0.091  1.77626  1.24041
-0.079  -0.091  1.94739  1.35669
-0.077  -0.091  0.658311  0.797211
-0.075  -0.091  0.543645  0.793932
-0.073  -0.091  0.992251  1.10915
-0.071  -0.091  3.64683  1.73726
-0.069  -0.091  2.51056  1.51902
-0.067  -0.091  1.82052  1.3392
-0.065  -0.091  2.97889  1.84652
-0.063  -0.091  1.85388  1.33374
-0.061  -0.091  3.60889  1.82283
-0.059  -0.091  1.25919  1.15662
-0.057  -0.091  0.22683  0.446499
-0.055  -0.091  0.566905  0.711332
-0.053  -0.091  0.93458  0.934943
-0.051  -0.091  1.64827  1.28262
-0.049  -0.091  3.72903  1.94755
-0.047  -0.091  2.93591  1.64367
-0.045  -0.091  0.25684  0.707971
-0.043  -0.091  1.13396  1.04524
-0.041  -0.091  -0.151967  0.16578
-0.039  -0.091  2.38933  1.53105
-0.037  -0.091  1.37241  1.18867
-0.035  -0.091  1.75856  1.47424
-0.033  -0.091  1.10403  1.05348
-0.031  -0.091  1.94536  1.49609
-0.029  -0.091  1.68179  1.28318
-0.027  -0.091  0.99901  0.928481
-0.025  -0.091  1.36289  1.38727
-0.023  -0.091  2.22963  1.39839
-0.021  -0.091  1.79669  1.4447
-0.019  -0.091  2.09886  1.34974
-0.017  -0.091  2.94463  1.7425
-0.015  -0.091  5.81156  2.33815
-0.013  -0.091  2.32071  1.54673
-0.011  -0.091  1.85913  1.26267
-0.009  -0.091  2.68992  1.74015
-0.007  -0.091  2.30318  1.41142
-0.005  -0.091  3.31875  1.7192
-0.003  -0.091  3.23512  2.01945
-0.001  -0.091  0.715766  1.08984
0.001  -0.091  0.155682  0.685748
0.003  -0.091  4.20021  2.05181
0.005  -0.091  4.05127  1.83497
0.007  -0.091  1.49356  1.26005
0.009  -0.091  2.28409  1.54606
0.011  -0.091  5.18868  2.11927
0.013  -0.091  0.956347  1.04261
0.015  -0.091  0.534277  0.68875
0.017  -0.091  3.53209  1.71897
0.019  -0.091  2.24882  1.39567
0.021  -0.091  2.74121  1.68172
0.023  -0.091  3.30909  1.62106
0.025  -0.091  2.59659  1.6586
0.027  -0.091  3.09235  1.73661
0.029  -0.091  4.47838  2.11934
0.031  -0.091  3.1447  1.65553
0.033  -0.091  0.722891  0.861034
0.035  -0.091  0.937219  1.06386
0.037  -0.091  1.67717  1.43836
0.039  -0.091  1.92318  1.42925
0.041  -0.091  1.91629  1.32396
0.043  -0.091  1.46301  1.12024
0.045  -0.091  2.68198  1.6347
0.047  -0.091  0.144377  0.604389
0.049  -0.091  1.17619  1.13442
0.051  -0.091  3.95913  1.79205
0.053  -0.091  1.64272  1.2388
0.055  -0.091  1.26218  1.13672
0.057  -0.091  2.78244  1.7248
0.059  -0.091  1.61426  1.20919
0.061  -0.091  2.54329  1.61954
0.063  -0.091  2.4728  1.6417
0.065  -0.091  0.234967  0.546109
0.067  -0.091  2.06942  1.56923
0.069  -0.091  1.19326  1.12567
0.071  -0.091  2.1053  1.35309
0.073  -0.091  0.995081  1.05363
0.075  -0.091  0.819759  1.16402
0.077  -0.091  -0.118681  0.566471
0.079  -0.091  2.18801  1.41483
0.081  -0.091  2.59843  1.53906
0.083  -0.091  0.470832  1.02764
0.085  -0.091  1.83716  1.48145
0.087  -0.091  0.464035  0.760012
0.089  -0.091  1.62285  1.40749
0.091  -0.091  0.926811  1.14214
0.093  -0.091  1.87569  1.39933
0.095  -0.091  1.53696  1.35124
0.097  -0.091  1.67635  1.41326
0.099  -0.091  0.964876  1.15973
-0.099  -0.089  -0.115188  0.579724
-0.097  -0.089  2.48327  1.59086
-0.095  -0.089  0.186593  0.68948
-0.093  -0.089  2.45932  1.71836
-0.091  -0.089  3.33312  2.09321
-0.089  -0.089  0.676531  1.07167
-0.087  -0.089  1.47132  1.3047
-0.085  -0.089  0.318077  0.946109
-0.083  -0.089  1.03897  1.03898
-0.081  -0.089  2.11328  1.6348
-0.079  -0.089  0.0154246  0.610482
-0.077  -0.089  0  0
-0.075  -0.089  0.657154  0.981731
-0.073  -0.089  -0.297766  0.259564
-0.071  -0.089  0.581074  1.08397
-0.069  -0.089  1.92003  1.5289
-0.067  -0.089  -0.312185  0.545236
-0.065  -0.089  0.822705  0.990722
-0.063  -0.089  0.325188  1.03676
-0.061  -0.089  3.28683  2.01845
-0.059  -0.089  2.62331  1.80775
-0.057  -0.089  -0.313546  0.269496
-0.055  -0.089  2.26542  1.67834
-0.053  -0.089  1.64735  1.47298
-0.051  -0.089  1.09149  1.26184
-0.049  -0.089  1.34075  1.61581
-0.047  -0.089  -0.117981  0.164028
-0.045  -0.089  2.69658  2.03509
-0.043  -0.089  3.01384  1.83138
-0.041  -0.089  1.51745  1.48482
-0.039  -0.089  1.80515  1.52891
-0.037  -0.089  4.35286  2.31734
-0.035  -0.089  2.32202  1.95642
-0.033  -0.089  1.38122  1.22343
-0.031  -0.089  4.62315  2.40444
-0.029  -0.089  1.09879  1.26651
-0.027  -0.089  3.39227  2.11044
-0.025  -0.089  3.18187  2.06661
-0.023  -0.089  0.904401  1.05043
-0.021  -0.089  1.28731  1.29531
-0.019  -0.089  1.93123  1.75312
-0.017  -0.089  2.30558  1.71298
-0.015  -0.089  3.80458  2.23473
-0.013  -0.089  1.27034  1.38426
-0.011  -0.089  1.89537  1.42845
-0.009  -0.089  2.4045  1.9531
-0.007  -0.089  2.06186  1.49825
-0.005  -0.089  -0.137129  0.450735
-0.003  -0.089  1.43361  1.38217
-0.001  -0.089  0.130458  0.591922
0.001  -0.089  0.370926  1.04392
0.003  -0.089  0.113169  0.76479
0.005  -0.089  4.0121  2.31045
0.007  -0.089  4.39458  2.32147
0.009  -0.089  2.16149  1.57914
0.011  -0.089  2.30005  1.72744
0.013  -0.089  2.27104  1.76587
0.015  -0.089  4.19092  2.20896
0.017  -0.089  1.72241  1.37791
0.019  -0.089  2.15218  1.57984
0.021  -0.089  1.74491  1.59794
0.023  -0.089  2.0952  1.68414
0.025  -0.089  1.33726  1.28288
0.027  -0.089  1.90211  1.52546
0.029  -0.089  1.67044  1.46209
0.031  -0.089  2.25658  1.62538
0.033  -0.089  1.16734  1.10672
0.035  -0.089  -0.130303  0.186701
0.037  -0.089  3.60546  2.06907
0.039  -0.089  3.06155  1.95015
0.041  -0.089  1.90579  1.5273
0.043  -0.089  1.33027  1.3647
0.045  -0.089  0  0
0.047  -0.089  0.700802  1.17253
0.049  -0.089  0.852181  1.23407
0.051  -0.089  0.541176  1.07648
0.053  -0.089  2.30173  1.50769
0.055  -0.089  0.145122  0.929624
0.057  -0.089  0.88168  1.06735
0.059  -0.089  -0.248463  0.723135
0.061  -0.089  -0.38492  0.292496
0.063  -0.089  0.365081  1.11683
0.065  -0.089  1.94703  1.74292
0.067  -0.089  -0.339583  0.293183
0.069  -0.089  0.555127  1.16609
0.071  -0.089  0.591361  1.17966
